game,character,image_url
Tekken Tag 2,Baek,http://eng.tekkenpedia.com/images/thumb/5/5a/1Baek.png/100px-1Baek.png
Tekken Tag 2,Bob,http://eng.tekkenpedia.com/images/thumb/7/75/1Bob.png/100px-1Bob.png
Tekken Tag 2,Bruce,http://eng.tekkenpedia.com/images/thumb/c/c9/1Bruce.png/100px-1Bruce.png
Tekken Tag 2,Bryan,http://eng.tekkenpedia.com/images/thumb/9/9d/1Bryan.png/100px-1Bryan.png
Tekken Tag 2,Christie,http://eng.tekkenpedia.com/images/thumb/d/d1/1Christie.png/100px-1Christie.png
Tekken Tag 2,Combot,http://eng.tekkenpedia.com/images/thumb/1/14/1Combot.png/100px-1Combot.png
Tekken Tag 2,Devil Jin,http://eng.tekkenpedia.com/images/thumb/5/59/1Devil_Jin.png/100px-1Devil_Jin.png
Tekken Tag 2,Doctor Bosconovitch,http://eng.tekkenpedia.com/images/thumb/d/dc/1Dr._Bosconovitch.png/100px-1Dr._Bosconovitch.png
Tekken Tag 2,Dragunov,http://eng.tekkenpedia.com/images/thumb/0/09/1Dragunov.png/100px-1Dragunov.png
Tekken Tag 2,Eddy,http://eng.tekkenpedia.com/images/thumb/4/4e/1Eddy.png/100px-1Eddy.png
Tekken Tag 2,Feng,http://eng.tekkenpedia.com/images/thumb/7/7d/1Feng.png/100px-1Feng.png
Tekken Tag 2,Forest,http://eng.tekkenpedia.com/images/thumb/4/44/1Forest.png/100px-1Forest.png
Tekken Tag 2,Ganryu,http://eng.tekkenpedia.com/images/thumb/f/f5/1Ganryu.png/100px-1Ganryu.png
Tekken Tag 2,Heihachi,http://eng.tekkenpedia.com/images/thumb/d/d9/1Heihachi.png/100px-1Heihachi.png
Tekken Tag 2,Hwoarang,http://eng.tekkenpedia.com/images/thumb/7/7b/1Hwoarang.png/100px-1Hwoarang.png
Tekken Tag 2,Jack-6,http://eng.tekkenpedia.com/images/thumb/0/01/1Jack-6.png/100px-1Jack-6.png
Tekken Tag 2,Jin,http://eng.tekkenpedia.com/images/thumb/c/ce/2Jin.PNG/97px-2Jin.PNG
Tekken Tag 2,Jinpachi,http://eng.tekkenpedia.com/images/thumb/c/c7/1Jinpachi.png/100px-1Jinpachi.png
Tekken Tag 2,Julia/Jaycee,http://eng.tekkenpedia.com/images/thumb/c/c8/1Jaycee.png/100px-1Jaycee.png
Tekken Tag 2,Jun,http://eng.tekkenpedia.com/images/thumb/a/a9/1Jun.png/100px-1Jun.png
Tekken Tag 2,Kazuya/Devil,http://eng.tekkenpedia.com/images/thumb/b/bb/1Kazuya.png/100px-1Kazuya.png
Tekken Tag 2,King,http://eng.tekkenpedia.com/images/thumb/9/98/1King.png/100px-1King.png
Tekken Tag 2,Kuma,http://eng.tekkenpedia.com/images/thumb/1/1b/1Kuma.png/100px-1Kuma.png
Tekken Tag 2,Kunimitsu,http://eng.tekkenpedia.com/images/thumb/8/84/1Kunimitsu.png/100px-1Kunimitsu.png
Tekken Tag 2,Lars,http://eng.tekkenpedia.com/images/thumb/3/33/1Lars.png/100px-1Lars.png
Tekken Tag 2,Lee,http://eng.tekkenpedia.com/images/thumb/c/ce/1Lee.png/100px-1Lee.png
Tekken Tag 2,Lei,http://eng.tekkenpedia.com/images/thumb/5/52/1Lei.png/100px-1Lei.png
Tekken Tag 2,Leo,http://eng.tekkenpedia.com/images/thumb/f/fc/1Leo.png/100px-1Leo.png
Tekken Tag 2,Lili,http://eng.tekkenpedia.com/images/thumb/7/77/1Lili.png/100px-1Lili.png
Tekken Tag 2,Marduk,http://eng.tekkenpedia.com/images/thumb/5/57/1Marduk.png/100px-1Marduk.png
Tekken Tag 2,Marchall,http://eng.tekkenpedia.com/images/thumb/4/40/1Law.png/100px-1Law.png
Tekken Tag 2,Michelle,http://eng.tekkenpedia.com/images/thumb/8/8d/1Michelle.png/100px-1Michelle.png
Tekken Tag 2,Miguel,http://eng.tekkenpedia.com/images/thumb/0/0d/1Miguel.png/100px-1Miguel.png
Tekken Tag 2,Miharu,http://eng.tekkenpedia.com/images/thumb/9/90/1Miharu.png/100px-1Miharu.png
Tekken Tag 2,Mokujin,http://eng.tekkenpedia.com/images/thumb/f/f0/1Mokujin.png/100px-1Mokujin.png
Tekken Tag 2,Nina,http://eng.tekkenpedia.com/images/thumb/a/aa/1Nina.png/100px-1Nina.png
Tekken Tag 2,Ogre,http://eng.tekkenpedia.com/images/thumb/f/f1/1True_Ogre.png/100px-1True_Ogre.png
Tekken Tag 2,Panda,http://eng.tekkenpedia.com/images/thumb/a/ab/1Panda.png/100px-1Panda.png
Tekken Tag 2,Paul,http://eng.tekkenpedia.com/images/thumb/d/da/1Paul.png/100px-1Paul.png
Tekken Tag 2,P.Jack,http://eng.tekkenpedia.com/images/thumb/4/48/1Prototype_Jack.png/100px-1Prototype_Jack.png
Tekken Tag 2,Raven,http://eng.tekkenpedia.com/images/thumb/5/58/1Raven.png/100px-1Raven.png
Tekken Tag 2,Roger Jr.,http://eng.tekkenpedia.com/images/thumb/6/64/1Roger_Jr..png/100px-1Roger_Jr..png
Tekken Tag 2,Sebastian,http://eng.tekkenpedia.com/images/thumb/c/c9/1Sebastian.png/100px-1Sebastian.png
Tekken Tag 2,Slim Bob,http://eng.tekkenpedia.com/images/thumb/5/54/1Slim_Bob.png/100px-1Slim_Bob.png
Tekken Tag 2,Steve,http://eng.tekkenpedia.com/images/thumb/f/fb/1Steve.png/100px-1Steve.png
Tekken Tag 2,Tiger,http://eng.tekkenpedia.com/images/thumb/a/a2/1Tiger.png/100px-1Tiger.png
Tekken Tag 2,Unknown,http://eng.tekkenpedia.com/images/thumb/1/16/1Unknown.png/100px-1Unknown.png
Tekken Tag 2,Violet,http://eng.tekkenpedia.com/images/thumb/4/4c/1Violet.png/100px-1Violet.png
Tekken Tag 2,Wang,http://eng.tekkenpedia.com/images/thumb/9/96/1Wang.png/100px-1Wang.png
Tekken Tag 2,Xiaoyu,http://eng.tekkenpedia.com/images/thumb/8/82/1Xiaoyu.png/100px-1Xiaoyu.png
Tekken Tag 2,Yoshimitsu,http://eng.tekkenpedia.com/images/thumb/9/98/1Yoshimitsu.png/100px-1Yoshimitsu.png
Tekken Tag 2,Zafina,http://eng.tekkenpedia.com/images/thumb/e/e2/1Zafina.png/100px-1Zafina.png
Killer instinct,Jago,http://oyster.ignimgs.com/mediawiki/apis.ign.com/killer-instinct-nextgen/thumb/6/65/Jago2.jpg/460px-Jago2.jpg
Killer instinct,Sabrewulf,http://oyster.ignimgs.com/mediawiki/apis.ign.com/killer-instinct-nextgen/thumb/0/0f/Saberwolf_Laboratory.jpg/468px-Saberwolf_Laboratory.jpg
Killer instinct,Glacius,http://oyster.ignimgs.com/mediawiki/apis.ign.com/killer-instinct-nextgen/thumb/9/92/Glacius_Crash-Site.jpg/468px-Glacius_Crash-Site.jpg
Killer instinct,Thunder,http://oyster.ignimgs.com/mediawiki/apis.ign.com/killer-instinct-nextgen/thumb/7/7d/Thunder_Mountain.jpg/468px-Thunder_Mountain.jpg
Killer instinct,Sadira,http://img2.wikia.nocookie.net/__cb20131129193303/killerinstinct/images/thumb/a/a8/SadiraRender_zps8713dbbe.png/300px-SadiraRender_zps8713dbbe.png
Killer instinct,Orchid,http://static3.wikia.nocookie.net/__cb20131129192614/killerinstinct/images/thumb/6/6f/OrchidRender2_zps59d82203.png/275px-OrchidRender2_zps59d82203.png
Killer instinct,Spinal,http://static4.wikia.nocookie.net/__cb20131123003220/killerinstinct/images/thumb/f/fd/Spinal2013.jpg/300px-Spinal2013.jpg
Killer instinct,Fulgore,http://static2.wikia.nocookie.net/__cb20131211223559/killerinstinct/images/thumb/e/e3/Killer_Instinct_-_Fulgore_Headshot.png/300px-Killer_Instinct_-_Fulgore_Headshot.png
Divekick ,S-Kill,http://img1.wikia.nocookie.net/__cb20130822010724/divekick/images/thumb/c/cf/SKill_large.jpg/130px-0%2C370%2C11%2C338-SKill_large.jpg
Divekick ,Mr. N,http://img3.wikia.nocookie.net/__cb20130822001309/divekick/images/thumb/3/36/Mr_N.jpg/130px-2%2C322%2C0%2C282-Mr_N.jpg
Divekick ,The Baz,http://img4.wikia.nocookie.net/__cb20130822004242/divekick/images/thumb/6/6e/The_Baz.jpg/130px-0%2C424%2C10%2C385-The_Baz.jpg
Divekick ,Redacted,http://img1.wikia.nocookie.net/__cb20130822002001/divekick/images/thumb/a/a4/Redacted.jpg/130px-0%2C229%2C4%2C207-Redacted.jpg
Divekick ,Jafailey,http://img1.wikia.nocookie.net/__cb20130822003823/divekick/images/thumb/6/61/Jefailey.jpg/130px-0%2C222%2C4%2C200-Jefailey.jpg
Divekick ,Kenny,http://img4.wikia.nocookie.net/__cb20130822010910/divekick/images/thumb/c/c2/Kenny.jpg/130px-0%2C396%2C6%2C356-Kenny.jpg
Divekick ,MarkMan,http://img2.wikia.nocookie.net/__cb20130822004327/divekick/images/thumb/4/48/MarkMan.jpg/130px-0%2C176%2C4%2C160-MarkMan.jpg
Divekick ,Kun Pao,http://img2.wikia.nocookie.net/__cb20130821235909/divekick/images/thumb/5/5d/Kung_pao.jpg/130px-0%2C211%2C4%2C191-Kung_pao.jpg
Skullgirls Encore,Filia,http://img1.wikia.nocookie.net/__cb20120509184145/skullgirls/images/thumb/9/9d/Filia_official_render.jpg/265px-Filia_official_render.jpg
Skullgirls Encore,Cerebella,http://img2.wikia.nocookie.net/__cb20120508185935/skullgirls/images/thumb/2/28/Cerebella_offical_render.jpg/345px-Cerebella_offical_render.jpg
Skullgirls Encore,Peacock,http://img2.wikia.nocookie.net/__cb20120515181944/skullgirls/images/thumb/9/9a/Peacock_skullgirls.jpg/265px-Peacock_skullgirls.jpg
Skullgirls Encore,Parasoul,http://img4.wikia.nocookie.net/__cb20120515183212/skullgirls/images/thumb/3/3a/Parasoul_skullgirls.jpg/265px-Parasoul_skullgirls.jpg
Skullgirls Encore,Ms. Fortune,http://img1.wikia.nocookie.net/__cb20120515182756/skullgirls/images/thumb/9/9d/Msfortune_skullgirls.jpg/265px-Msfortune_skullgirls.jpg
Skullgirls Encore,Painwheel,http://img1.wikia.nocookie.net/__cb20120515182342/skullgirls/images/thumb/5/5a/Painwheel_skullgirls.jpg/265px-Painwheel_skullgirls.jpg
Skullgirls Encore,Valentine,http://img2.wikia.nocookie.net/__cb20120515183610/skullgirls/images/thumb/e/e6/Valentine_skullgirls.jpg/265px-Valentine_skullgirls.jpg
Skullgirls Encore,Double,http://img4.wikia.nocookie.net/__cb20120509183553/skullgirls/images/thumb/2/2a/Skullgirls_double.jpg/265px-Skullgirls_double.jpg
Skullgirls Encore,Marie,http://img1.wikia.nocookie.net/__cb20130929124224/skullgirls/images/thumb/2/23/Marie_action_shot.jpg/325px-Marie_action_shot.jpg
Skullgirls Encore,Squigly,http://img3.wikia.nocookie.net/__cb20130225205543/skullgirls/images/thumb/8/8b/Squigly_ActionShot.png/265px-Squigly_ActionShot.png
Skullgirls Encore,Big Band,http://static4.wikia.nocookie.net/__cb20130830234113/skullgirls/images/thumb/e/e8/Tumblr_msdaqvuXRO1s4c693o1_500.jpg/325px-Tumblr_msdaqvuXRO1s4c693o1_500.jpg
Skullgirls Encore,Eliza,http://img2.wikia.nocookie.net/__cb20130828192512/skullgirls/images/thumb/0/07/525286_560967183943249_2081742017_n.jpg/268px-525286_560967183943249_2081742017_n.jpg
Skullgirls Encore,Beowulf,http://img2.wikia.nocookie.net/__cb20130828192830/skullgirls/images/thumb/a/a3/Beowolf_0_8.jpg/250px-Beowolf_0_8.jpg
Skullgirls Encore,Robo Fortune,http://img1.wikia.nocookie.net/__cb20130909164846/skullgirls/images/thumb/5/57/Robo_fortune.jpg/265px-Robo_fortune.jpg
Vampire Savior,Anakaris,http://cdn.wikimg.net/strategywiki/images/8/8d/Darkstalkers_Anakaris_transforms.png
Vampire Savior,Baby Bonnie Hood,http://cdn.wikimg.net/strategywiki/images/3/3b/Darkstalkers_BBHood_transforms.png
Vampire Savior,Bishamon,http://cdn.wikimg.net/strategywiki/images/9/9e/Darkstalkers_Bishamon_transforms.png
Vampire Savior,Demitri Maximoff,http://cdn.wikimg.net/strategywiki/images/5/54/Darkstalkers_Demitri.png
Vampire Savior,Donovan Baine,http://cdn.wikimg.net/strategywiki/images/a/ac/Darkstalkers_Donovan.png
Vampire Savior,Felicia,http://cdn.wikimg.net/strategywiki/images/d/dc/Darkstalkers_Felicia.png
Vampire Savior,Hsien-Ko,http://cdn.wikimg.net/strategywiki/images/7/74/Darkstalkers_Hsien-Ko.png
Vampire Savior,Huitzil,http://cdn.wikimg.net/strategywiki/images/e/e0/Darkstalkers_Huitzil.png
Vampire Savior,Jedah Dohma,http://cdn.wikimg.net/strategywiki/images/e/ef/Darkstalkers_Jedah.png
Vampire Savior,Jon Talbain,http://cdn.wikimg.net/strategywiki/images/4/4d/Darkstalkers_Jon_Talbain.png
Vampire Savior,Lilith,http://cdn.wikimg.net/strategywiki/images/c/c8/Darkstalkers_Lilith.png
Vampire Savior,Lord Raptor,http://cdn.wikimg.net/strategywiki/images/b/bf/Darkstalkers_Lord_Raptor.png
Vampire Savior,Morrigan Aensland,http://cdn.wikimg.net/strategywiki/images/e/ee/Darkstalkers_Morrigan.png
Vampire Savior,Pyron,http://cdn.wikimg.net/strategywiki/images/a/a5/Darkstalkers_Pyron.png
Vampire Savior,Q-Bee,http://cdn.wikimg.net/strategywiki/images/a/a2/Darkstalkers_Q-Bee.png
Vampire Savior,Rikuo,http://cdn.wikimg.net/strategywiki/images/7/79/Darkstalkers_Rikuo.png
Vampire Savior,Sasquatch,http://cdn.wikimg.net/strategywiki/images/d/d5/Darkstalkers_Sasquatch.png
Vampire Savior,Victor von Gerdenheim,http://cdn.wikimg.net/strategywiki/images/6/69/Darkstalkers_Victor.png
Soul Calibur V,Siegfried Schtauffen,http://img1.wikia.nocookie.net/__cb20111031221138/soulcalibur/images/thumb/2/2e/Siegfried_SCV.jpg/300px-Siegfried_SCV.jpg
Soul Calibur V,Nightmare,http://img4.wikia.nocookie.net/__cb20111020165226/soulcalibur/images/thumb/1/18/Nightmare_Soul_Calibur_V.jpg/300px-Nightmare_Soul_Calibur_V.jpg
Soul Calibur V,Heishiro Mitsurugi,http://img2.wikia.nocookie.net/__cb20110608105339/soulcalibur/images/thumb/e/ee/Soulcalibur-v-20110607100306613.jpg/300px-Soulcalibur-v-20110607100306613.jpg
Soul Calibur V,Isabella (Ivy) Valentine,http://img4.wikia.nocookie.net/__cb20110721043239/soulcalibur/images/thumb/c/ce/Sc5_pub_2d_ivy1-copy.jpg/300px-Sc5_pub_2d_ivy1-copy.jpg
Soul Calibur V,Maxi,http://img3.wikia.nocookie.net/__cb20110830112327/soulcalibur/images/thumb/a/a6/Sc5-maxi.jpg/300px-Sc5-maxi.jpg
Soul Calibur V,Hidegard (Hilde) von Krone,http://img2.wikia.nocookie.net/__cb20111220141835/soulcalibur/images/thumb/9/95/Sc5-hilde.jpg/300px-Sc5-hilde.jpg
Soul Calibur V,Tira,http://img2.wikia.nocookie.net/__cb20111127013312/soulcalibur/images/thumb/d/d6/Sc5-tira.jpg/300px-Sc5-tira.jpg
Soul Calibur V,Voldo,http://img2.wikia.nocookie.net/__cb20110830112426/soulcalibur/images/thumb/3/37/Sc5-voldo.jpg/300px-Sc5-voldo.jpg
Soul Calibur V,Astaroth,http://img3.wikia.nocookie.net/__cb20131220205150/soulcalibur/images/thumb/2/2b/SCII_Astaroth2.png/300px-SCII_Astaroth2.png
Soul Calibur V,Raphael Sorel,http://img1.wikia.nocookie.net/__cb20111020165646/soulcalibur/images/thumb/5/5f/Raphael_Soul_Calibur_V.jpg/300px-Raphael_Soul_Calibur_V.jpg
Soul Calibur V,Lord Geo Dampierre,http://img4.wikia.nocookie.net/__cb20120306030042/soulcalibur/images/thumb/e/e3/Dampierre.jpg/300px-Dampierre.jpg
Soul Calibur V,Cervantes de Leon,http://img1.wikia.nocookie.net/__cb20111117183739/soulcalibur/images/thumb/e/e3/4ec254887427b.jpg/300px-4ec254887427b.jpg
Soul Calibur V,Aeon Calcos,http://img1.wikia.nocookie.net/__cb20111119161510/soulcalibur/images/thumb/1/1e/4ec254819ac8a.jpg/300px-4ec254819ac8a.jpg
Soul Calibur V,Yoshimitsu,http://img2.wikia.nocookie.net/__cb20111117183835/soulcalibur/images/thumb/0/0f/4ec2549259f09.jpg/350px-4ec2549259f09.jpg
Soul Calibur V,Algol,http://img4.wikia.nocookie.net/__cb20120104210447/soulcalibur/images/thumb/1/1f/Sc5-algol.jpg/300px-Sc5-algol.jpg
Soul Calibur V,Edge Master,http://img4.wikia.nocookie.net/__cb20120104210425/soulcalibur/images/thumb/5/5a/Sc5-edgemaster.jpg/300px-Sc5-edgemaster.jpg
Soul Calibur V,Kilik,http://img2.wikia.nocookie.net/__cb20120303193653/soulcalibur/images/thumb/f/f1/00209_o2775216.png/300px-00209_o2775216.png
Soul Calibur V,Patroklos Alexander,http://img2.wikia.nocookie.net/__cb20111220141046/soulcalibur/images/thumb/7/75/221980_199044120138928_157579717618702_517230_1815010_n.jpg/300px-221980_199044120138928_157579717618702_517230_1815010_n.jpg
Soul Calibur V,Pyrrha Alexandra,http://img3.wikia.nocookie.net/__cb20131220203915/soulcalibur/images/thumb/7/78/SCV_Pyrrha_Alexandra.png/300px-SCV_Pyrrha_Alexandra.png
Soul Calibur V,Natsu,http://img2.wikia.nocookie.net/__cb20110721043926/soulcalibur/images/thumb/3/3d/Sc5_pub_2d_natsu1-copy.jpg/300px-Sc5_pub_2d_natsu1-copy.jpg
Soul Calibur V,Z.W.E.I.,http://img2.wikia.nocookie.net/__cb20110721043926/soulcalibur/images/thumb/d/d0/Sc5_pub_2d_zwei1b-copy.jpg/300px-Sc5_pub_2d_zwei1b-copy.jpg
Soul Calibur V,Yan Leixia,http://img1.wikia.nocookie.net/__cb20140120172338/soulcalibur/images/thumb/a/a8/SCVYANLEIXIAOFFECIALART.jpg/300px-SCVYANLEIXIAOFFECIALART.jpg
Soul Calibur V,Viola,http://img4.wikia.nocookie.net/__cb20110915163753/soulcalibur/images/thumb/6/6f/ME0001449620_2.jpg/300px-ME0001449620_2.jpg
Soul Calibur V,Xiba,http://img2.wikia.nocookie.net/__cb20111117183734/soulcalibur/images/thumb/e/e1/4ec2548ecb453.jpg/300px-4ec2548ecb453.jpg
Soul Calibur V,A Patroklos,http://static3.wikia.nocookie.net/__cb20120205155458/soulcalibur/images/thumb/8/83/Sc5-patroklos-alpha.jpg/300px-Sc5-patroklos-alpha.jpg
Soul Calibur V,Pyrrha,http://img2.wikia.nocookie.net/__cb20120205155405/soulcalibur/images/0/05/Sc5-pyrrha-omega.jpg
Soul Calibur V,Elysium,http://static3.wikia.nocookie.net/__cb20120205155213/soulcalibur/images/thumb/a/ae/Sc5-elysium.jpg/300px-Sc5-elysium.jpg
Street Fighter X Tekken,Ryu,http://img2.wikia.nocookie.net/__cb20110412212942/streetfighter/images/thumb/c/cc/12_sfxtekken20.jpg/300px-12_sfxtekken20.jpg
Street Fighter X Tekken,Ken Masters,http://img2.wikia.nocookie.net/__cb20110412215255/streetfighter/images/thumb/7/75/12_sfxtekken11.jpg/300px-12_sfxtekken11.jpg
Street Fighter X Tekken,Chun-Li,http://static2.wikia.nocookie.net/__cb20110412215435/streetfighter/images/thumb/b/b3/12_sfxtekken05.jpg/300px-12_sfxtekken05.jpg
Street Fighter X Tekken,Cammy White,http://img3.wikia.nocookie.net/__cb20110608003929/streetfighter/images/thumb/5/5c/07_sfxtart04.jpg/270px-07_sfxtart04.jpg
Street Fighter X Tekken,Guile,http://img2.wikia.nocookie.net/__cb20110412213352/streetfighter/images/thumb/3/3f/12_sfxtekken07.jpg/300px-12_sfxtekken07.jpg
Street Fighter X Tekken,Abel,http://img2.wikia.nocookie.net/__cb20110412212645/streetfighter/images/thumb/7/73/12_sfxtekken01.jpg/260px-12_sfxtekken01.jpg
Street Fighter X Tekken,Dhalsim,http://static1.wikia.nocookie.net/__cb20120519225013/streetfighter/images/thumb/a/ae/SFXT-Street-Fighter-X-Tekken-Art-Dhalsim.jpg/270px-SFXT-Street-Fighter-X-Tekken-Art-Dhalsim.jpg
Street Fighter X Tekken,Sagat,http://img2.wikia.nocookie.net/__cb20110608003810/streetfighter/images/thumb/1/1f/07_sfxtart01.jpg/270px-07_sfxtart01.jpg
Street Fighter X Tekken,Rolento F. Schugerg,http://static1.wikia.nocookie.net/__cb20130715222014/streetfighter/images/thumb/c/cd/RolentoULTRA.jpg/250px-RolentoULTRA.jpg
Street Fighter X Tekken,Ibuki,http://img1.wikia.nocookie.net/__cb20120519200804/streetfighter/images/thumb/7/74/SFXT-Street-Fighter-X-Tekken-Art-Ibuki.jpg/270px-SFXT-Street-Fighter-X-Tekken-Art-Ibuki.jpg
Street Fighter X Tekken,Poison,http://static4.wikia.nocookie.net/__cb20130715221757/streetfighter/images/thumb/c/c6/PoisonUSSIV.jpg/270px-PoisonUSSIV.jpg
Street Fighter X Tekken,Hugo Andore,http://static4.wikia.nocookie.net/__cb20130715221303/streetfighter/images/thumb/e/e6/HugoULTRA.jpg/250px-HugoULTRA.jpg
Street Fighter X Tekken,Rufus,http://img2.wikia.nocookie.net/__cb20111015005109/streetfighter/images/thumb/4/44/14_sfxt07.jpg/270px-14_sfxt07.jpg
Street Fighter X Tekken,Zangief,http://img2.wikia.nocookie.net/__cb20120519231150/streetfighter/images/thumb/5/55/SFXT-Street-Fighter-X-Tekken-Art-Zangief.jpg/270px-SFXT-Street-Fighter-X-Tekken-Art-Zangief.jpg
Street Fighter X Tekken,Vega,http://img2.wikia.nocookie.net/__cb20120205160931/streetfighter/images/thumb/4/48/Sfxt-vega.jpg/270px-Sfxt-vega.jpg
Street Fighter X Tekken,Balrog,http://img3.wikia.nocookie.net/__cb20120205102034/streetfighter/images/thumb/b/bb/Sfxt-balrog.jpg/270px-Sfxt-balrog.jpg
Street Fighter X Tekken,M. Bison,http://img1.wikia.nocookie.net/__cb20121204032208/streetfighter/images/thumb/2/2a/Bison_SFXT_Plain.jpg/279px-Bison_SFXT_Plain.jpg
Street Fighter X Tekken,Juri Han,http://static1.wikia.nocookie.net/__cb20120519225917/streetfighter/images/thumb/3/3d/SFXT-Street-Fighter-X-Tekken-Art-Juri_Han.jpg/270px-SFXT-Street-Fighter-X-Tekken-Art-Juri_Han.jpg
Street Fighter X Tekken,Akuma ,http://img2.wikia.nocookie.net/__cb20121204031430/streetfighter/images/thumb/3/31/Akuma_Sfxt_Plain.jpg/250px-Akuma_Sfxt_Plain.jpg
Street Fighter X Tekken,Sakura Kasugano1,http://img1.wikia.nocookie.net/__cb20120519191309/streetfighter/images/thumb/b/b3/Sfxt-sakura-kasugano.jpg/270px-Sfxt-sakura-kasugano.jpg
Street Fighter X Tekken,Blanka,http://img1.wikia.nocookie.net/__cb20120519202852/streetfighter/images/thumb/4/4a/Blanka_SfxT.png/270px-Blanka_SfxT.png
Street Fighter X Tekken,Guy,http://static1.wikia.nocookie.net/__cb20120412194743/streetfighter/images/thumb/f/fb/Guy.png/270px-Guy.png
Street Fighter X Tekken,Cody Travers,http://static3.wikia.nocookie.net/__cb20120519194638/streetfighter/images/thumb/8/85/Cody-_SFxT.png/270px-Cody-_SFxT.png
Street Fighter X Tekken,Elena,http://img2.wikia.nocookie.net/__cb20130715222336/streetfighter/images/thumb/e/e2/ElenaULTRA.jpg/250px-ElenaULTRA.jpg
Street Fighter X Tekken,Dudley,http://static4.wikia.nocookie.net/__cb20120519194554/streetfighter/images/thumb/2/2f/Dudley-_SfxT.png/270px-Dudley-_SfxT.png
Street Fighter X Tekken,Kazuya Mishima,http://img4.wikia.nocookie.net/__cb20121021142138/tekken/en/images/thumb/1/13/Kazuya_TTT2.png/150px-Kazuya_TTT2.png
Street Fighter X Tekken,Nina Williams,http://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Nina-williams.png/220px-Nina-williams.png
Street Fighter X Tekken,Asuka Kazama,http://img4.wikia.nocookie.net/__cb20120528215234/tekken/en/images/thumb/4/4d/Ttt2cgiAsuka.png/250px-Ttt2cgiAsuka.png
Street Fighter X Tekken,"Emilie ""Lili"" de Rochefort",http://img2.wikia.nocookie.net/__cb20110521065859/tekken/en/images/thumb/b/b5/Tt2-lili_%281%29.jpg/265px-Tt2-lili_%281%29.jpg
Street Fighter X Tekken,Heihachi Mishima,http://img3.wikia.nocookie.net/__cb20130206170429/tekken/en/images/thumb/f/f4/Heihachiiiiiiiiiittt2.PNG/250px-Heihachiiiiiiiiiittt2.PNG
Street Fighter X Tekken,Kuma,http://img4.wikia.nocookie.net/__cb20120808165137/tekken/en/images/thumb/7/74/Kuma.png/250px-Kuma.png
Street Fighter X Tekken,Paul Phoenix,http://img1.wikia.nocookie.net/__cb20121017151537/tekken/en/images/thumb/1/1a/Tekken_tag_tournament_2_paul_phoenix.png/250px-Tekken_tag_tournament_2_paul_phoenix.png
Street Fighter X Tekken,Marshall Law,http://img2.wikia.nocookie.net/__cb20121027153251/tekken/en/images/thumb/e/ef/Law_TTT2.jpg/300px-Law_TTT2.jpg
Street Fighter X Tekken,King,http://img3.wikia.nocookie.net/__cb20121022091616/tekken/en/images/5/51/King_TTT2.png
Street Fighter X Tekken,Craig Marduk,http://img2.wikia.nocookie.net/__cb20121022091100/tekken/en/images/thumb/8/8d/Marduk_TTT2.jpg/250px-Marduk_TTT2.jpg
Street Fighter X Tekken,Hwoarang,http://img2.wikia.nocookie.net/__cb20121021143017/tekken/en/images/1/15/Hwoarang_TTT2.png
Street Fighter X Tekken,Steve Fox,http://img2.wikia.nocookie.net/__cb20121007000060/tekken/en/images/thumb/2/26/SteveTTT2render.png/250px-SteveTTT2render.png
Street Fighter X Tekken,Bob Richards,http://img4.wikia.nocookie.net/__cb20130318150824/tekken/en/images/thumb/3/30/Bob-ttt2-art.jpg/270px-Bob-ttt2-art.jpg
Street Fighter X Tekken,Julia Chang,http://img2.wikia.nocookie.net/__cb20120825180633/tekken/en/images/thumb/2/29/Ttt2jayceendgxc.jpg/250px-Ttt2jayceendgxc.jpg
Street Fighter X Tekken,Yoshimitsu,http://img4.wikia.nocookie.net/__cb20120503172335/tekken/en/images/thumb/2/20/Ttt2cgiYoshimitsu-1-.png/250px-Ttt2cgiYoshimitsu-1-.png
Street Fighter X Tekken,Raven,http://img4.wikia.nocookie.net/__cb20121022090808/tekken/en/images/thumb/5/58/Raven_TTT2.png/250px-Raven_TTT2.png
Street Fighter X Tekken,Jin Kazama,http://img2.wikia.nocookie.net/__cb20120123020226/tekken/en/images/thumb/d/df/Tt2-jin.JPG/250px-Tt2-jin.JPG
Street Fighter X Tekken,Ling Xiaoyu,http://img2.wikia.nocookie.net/__cb20121117041825/tekken/en/images/thumb/2/26/Xiaoyu_TTT2.png/250px-Xiaoyu_TTT2.png
Street Fighter X Tekken,Ogre (Toshin),http://img2.wikia.nocookie.net/__cb20120812211842/tekken/en/images/6/64/OgreTTT2.jpg
Street Fighter X Tekken,Lars Alexandersson,http://img3.wikia.nocookie.net/__cb20121013010737/tekken/en/images/thumb/b/b1/Lars_tek-692.jpg/250px-Lars_tek-692.jpg
Street Fighter X Tekken,Alisa Boskonovich,http://img1.wikia.nocookie.net/__cb20120821020822/tekken/en/images/thumb/7/7d/Alisa_Bosconovitch_TTT2.png/300px-Alisa_Bosconovitch_TTT2.png
Street Fighter X Tekken,Bryan Fury,http://img1.wikia.nocookie.net/__cb20120216060126/tekken/en/images/thumb/1/1b/Bryan_Fury_TTT2.jpg/250px-Bryan_Fury_TTT2.jpg
Street Fighter X Tekken,Jack-X,http://img3.wikia.nocookie.net/__cb20121028030159/tekken/en/images/thumb/6/61/Jack_TTT2.jpg/250px-Jack_TTT2.jpg
